name,type,start_time,duration,"data"
"Async Serial [1]","data",6.3697855,0.000247375,0x00
"Async Serial [1]","data",6.370039125,0.000247375,0x01
"Async Serial [1]","data",6.370292625,0.000247375,0x23
"Async Serial [1]","data",6.37054625,0.000247375,0xC0
"Async Serial [1]","data",6.55589,0.000247375,0x54
"Async Serial [1]","data",6.55614325,0.000247375,0x51
"Async Serial [1]","data",6.556396375,0.000247375,0x43
"Async Serial [1]","data",6.556649625,0.000247375,0x0F
"Async Serial [1]","data",6.55690275,0.000247375,0x02
"Async Serial [1]","data",6.557155875,0.000247375,0x52
"Async Serial [1]","data",6.557409125,0.000247375,0x56
"Async Serial [1]","data",6.55766225,0.000247375,0xC9
"Async Serial [1]","data",6.5579155,0.000247375,0xA2
"Async Serial [1]","data",6.558168625,0.000247375,0x45
"Async Serial [1]","data",6.559366125,0.000247375,0x54
"Async Serial [1]","data",6.559619625,0.000247375,0x52
"Async Serial [1]","data",6.55987325,0.000247375,0x42
"Async Serial [1]","data",6.56012675,0.000247375,0x02
"Async Serial [1]","data",6.560380375,0.000247375,0x0F
"Async Serial [1]","data",6.560633875,0.000247375,0x52
"Async Serial [1]","data",6.560887375,0.000247375,0x56
"Async Serial [1]","data",6.561141,0.000247375,0x3D
"Async Serial [1]","data",6.5613945,0.000247375,0x88
"Async Serial [1]","data",6.5939505,0.000247375,0x54
"Async Serial [1]","data",6.594204125,0.000247375,0x51
"Async Serial [1]","data",6.594457625,0.000247375,0x46
"Async Serial [1]","data",6.59471125,0.000247375,0x02
"Async Serial [1]","data",6.59496475,0.000247375,0x0F
"Async Serial [1]","data",6.595218375,0.000247375,0x52
"Async Serial [1]","data",6.595471875,0.000247375,0x8F
"Async Serial [1]","data",6.595725375,0.000247375,0x0A
"Async Serial [1]","data",6.595979,0.000247375,0x02
"Async Serial [1]","data",6.5962325,0.000247375,0x00
"Async Serial [1]","data",6.596486125,0.000247375,0x01
"Async Serial [1]","data",6.596739625,0.000247375,0x23
"Async Serial [1]","data",6.596993125,0.000247375,0xC0
