name,type,start_time,duration,"data"
"Async Serial [1]","data",1.833066125,0.000247375,0x54
"Async Serial [1]","data",1.833319375,0.000247375,0x51
"Async Serial [1]","data",1.83357275,0.000247375,0x46
"Async Serial [1]","data",1.833826125,0.000247375,0x0F
"Async Serial [1]","data",1.834079375,0.000247375,0x02
"Async Serial [1]","data",1.83433275,0.000247375,0x52
"Async Serial [1]","data",1.834586,0.000247375,0x75
"Async Serial [1]","data",1.834839375,0.000247375,0xC8
"Async Serial [1]","data",1.835092625,0.000247375,0x01
"Async Serial [1]","data",1.835346,0.000247375,0x00
"Async Serial [1]","data",1.835599375,0.000247375,0x00
"Async Serial [1]","data",1.835852625,0.000247375,0xF1
"Async Serial [1]","data",1.836106,0.000247375,0xEB
"Async Serial [1]","data",1.837357625,0.000247375,0x54
"Async Serial [1]","data",1.83761125,0.000247375,0x52
"Async Serial [1]","data",1.83786475,0.000247375,0x42
"Async Serial [1]","data",1.83811825,0.000247375,0x02
"Async Serial [1]","data",1.838371875,0.000247375,0x0F
"Async Serial [1]","data",1.838625375,0.000247375,0x52
"Async Serial [1]","data",1.838879,0.000247375,0x75
"Async Serial [1]","data",1.8391325,0.000247375,0x29
"Async Serial [1]","data",1.839386125,0.000247375,0x89
"Async Serial [1]","data",1.863017125,0.000247375,0x54
"Async Serial [1]","data",1.86327075,0.000247375,0x51
"Async Serial [1]","data",1.86352425,0.000247375,0x46
"Async Serial [1]","data",1.863777875,0.000247375,0x02
"Async Serial [1]","data",1.864031375,0.000247375,0x0F
"Async Serial [1]","data",1.864285,0.000247375,0x52
"Async Serial [1]","data",1.8645385,0.000247375,0x39
"Async Serial [1]","data",1.864792,0.000247375,0x0A
"Async Serial [1]","data",1.865045625,0.000247375,0x04
"Async Serial [1]","data",1.865299125,0.000247375,0x00
"Async Serial [1]","data",1.86555275,0.000247375,0x01
"Async Serial [1]","data",1.86580625,0.000247375,0x72
"Async Serial [1]","data",1.866059875,0.000247375,0xDB
"Async Serial [1]","data",1.867441875,0.000247375,0x54
"Async Serial [1]","data",1.86769525,0.000247375,0x52
"Async Serial [1]","data",1.8679485,0.000247375,0x43
"Async Serial [1]","data",1.868201875,0.000247375,0x0F
"Async Serial [1]","data",1.86845525,0.000247375,0x02
"Async Serial [1]","data",1.8687085,0.000247375,0x52
"Async Serial [1]","data",1.868961875,0.000247375,0x39
"Async Serial [1]","data",1.869215125,0.000247375,0x0A
"Async Serial [1]","data",1.8694685,0.000247375,0x88
"Async Serial [1]","data",1.869721875,0.000247375,0xFC
"Async Serial [1]","data",2.823829875,0.000247375,0x54
"Async Serial [1]","data",2.824083375,0.000247375,0x51
"Async Serial [1]","data",2.824337,0.000247375,0x46
"Async Serial [1]","data",2.8245905,0.000247375,0x02
"Async Serial [1]","data",2.824844,0.000247375,0x0F
"Async Serial [1]","data",2.825097625,0.000247375,0x52
"Async Serial [1]","data",2.825351125,0.000247375,0x3A
"Async Serial [1]","data",2.82560475,0.000247375,0x0A
"Async Serial [1]","data",2.82585825,0.000247375,0x04
"Async Serial [1]","data",2.82611175,0.000247375,0x00
"Async Serial [1]","data",2.826365375,0.000247375,0x01
"Async Serial [1]","data",2.826618875,0.000247375,0x9C
"Async Serial [1]","data",2.8268725,0.000247375,0x09
"Async Serial [1]","data",2.82806425,0.000247375,0x54
"Async Serial [1]","data",2.828317625,0.000247375,0x52
"Async Serial [1]","data",2.828570875,0.000247375,0x43
"Async Serial [1]","data",2.82882425,0.000247375,0x0F
"Async Serial [1]","data",2.829077625,0.000247375,0x02
"Async Serial [1]","data",2.829330875,0.000247375,0x52
"Async Serial [1]","data",2.82958425,0.000247375,0x3A
"Async Serial [1]","data",2.8298375,0.000247375,0x0A
"Async Serial [1]","data",2.830090875,0.000247375,0xDD
"Async Serial [1]","data",2.8303445,0.000247375,0xAF
"Async Serial [1]","data",3.05020175,0.000247375,0x54
"Async Serial [1]","data",3.05045525,0.000247375,0x51
"Async Serial [1]","data",3.05070875,0.000247375,0x46
"Async Serial [1]","data",3.050962375,0.000247375,0x02
"Async Serial [1]","data",3.051215875,0.000247375,0x0F
"Async Serial [1]","data",3.0514695,0.000247375,0x52
"Async Serial [1]","data",3.051723,0.000247375,0x3B
"Async Serial [1]","data",3.0519765,0.000247375,0x0A
"Async Serial [1]","data",3.052230125,0.000247375,0x04
"Async Serial [1]","data",3.052483625,0.000247375,0x00
"Async Serial [1]","data",3.05273725,0.000247375,0x01
"Async Serial [1]","data",3.05299075,0.000247375,0x36
"Async Serial [1]","data",3.053244375,0.000247375,0x58
"Async Serial [1]","data",3.054458125,0.000247375,0x54
"Async Serial [1]","data",3.0547115,0.000247375,0x52
"Async Serial [1]","data",3.054965125,0.000247375,0x43
"Async Serial [1]","data",3.055218125,0.000247375,0x0F
"Async Serial [1]","data",3.055471375,0.000247375,0x02
"Async Serial [1]","data",3.05572475,0.000247375,0x52
"Async Serial [1]","data",3.055978125,0.000247375,0x3B
"Async Serial [1]","data",3.056231375,0.000247375,0x0A
"Async Serial [1]","data",3.05648475,0.000247375,0xEE
"Async Serial [1]","data",3.056738,0.000247375,0x9E
