name,type,start_time,duration,"data"
"Async Serial [1]","data",12.3237255,0.000247375,0x80
"Async Serial [1]","data",12.51900925,0.000247375,0x54
"Async Serial [1]","data",12.519262875,0.000247375,0x51
"Async Serial [1]","data",12.519516375,0.000247375,0x46
"Async Serial [1]","data",12.519769875,0.000247375,0x02
"Async Serial [1]","data",12.5200235,0.000247375,0x0F
"Async Serial [1]","data",12.520277,0.000247375,0x52
"Async Serial [1]","data",12.520530625,0.000247375,0xD6
"Async Serial [1]","data",12.520784125,0.000247375,0x0A
"Async Serial [1]","data",12.521037625,0.000247375,0x02
"Async Serial [1]","data",12.52129125,0.000247375,0x00
"Async Serial [1]","data",12.52154475,0.000247375,0x00
"Async Serial [1]","data",12.521798375,0.000247375,0x8E
"Async Serial [1]","data",12.522051875,0.000247375,0xAF
"Async Serial [1]","data",12.523232,0.000247375,0x54
"Async Serial [1]","data",12.52348525,0.000247375,0x52
"Async Serial [1]","data",12.523738625,0.000247375,0x43
"Async Serial [1]","data",12.523992,0.000247375,0x0F
"Async Serial [1]","data",12.52424525,0.000247375,0x02
"Async Serial [1]","data",12.524498625,0.000247375,0x52
"Async Serial [1]","data",12.524751875,0.000247375,0xD6
"Async Serial [1]","data",12.52500525,0.000247375,0x0A
"Async Serial [1]","data",12.525258625,0.000247375,0x88
"Async Serial [1]","data",12.525512,0.000247375,0x70
"Async Serial [1]","data",12.52577175,0.000247375,0xFF
"Async Serial [1]","data",13.292258625,0.000247375,0x54
"Async Serial [1]","data",13.29251225,0.000247375,0x51
"Async Serial [1]","data",13.29276575,0.000247375,0x46
"Async Serial [1]","data",13.29301925,0.000247375,0x02
"Async Serial [1]","data",13.293272875,0.000247375,0x0F
"Async Serial [1]","data",13.293526375,0.000247375,0x52
"Async Serial [1]","data",13.29378,0.000247375,0xD7
"Async Serial [1]","data",13.2940335,0.000247375,0x0A
"Async Serial [1]","data",13.294287,0.000247375,0x02
"Async Serial [1]","data",13.294540625,0.000247375,0x00
"Async Serial [1]","data",13.294794125,0.000247375,0x00
"Async Serial [1]","data",13.29504775,0.000247375,0x24
"Async Serial [1]","data",13.29530125,0.000247375,0xFE
"Async Serial [1]","data",13.296527125,0.000247375,0x54
"Async Serial [1]","data",13.2967805,0.000247375,0x52
"Async Serial [1]","data",13.29703375,0.000247375,0x43
"Async Serial [1]","data",13.297287125,0.000247375,0x0F
"Async Serial [1]","data",13.2975405,0.000247375,0x02
"Async Serial [1]","data",13.29779375,0.000247375,0x52
"Async Serial [1]","data",13.298047125,0.000247375,0xD7
"Async Serial [1]","data",13.298300375,0.000247375,0x0A
"Async Serial [1]","data",13.29855375,0.000247375,0xBB
"Async Serial [1]","data",13.298807125,0.000247375,0x41
"Async Serial [1]","data",16.312191625,0.000247375,0x54
"Async Serial [1]","data",16.312445,0.000247375,0x51
"Async Serial [1]","data",16.312698375,0.000247375,0x46
"Async Serial [1]","data",16.312951625,0.000247375,0x0F
"Async Serial [1]","data",16.313205,0.000247375,0x02
"Async Serial [1]","data",16.31345825,0.000247375,0x52
"Async Serial [1]","data",16.313711625,0.000247375,0x5F
"Async Serial [1]","data",16.313965,0.000247375,0xC8
"Async Serial [1]","data",16.31421825,0.000247375,0x00
"Async Serial [1]","data",16.314471625,0.000247375,0x00
"Async Serial [1]","data",16.314724875,0.000247375,0x01
"Async Serial [1]","data",16.31497825,0.000247375,0x98
"Async Serial [1]","data",16.315231625,0.000247375,0xE0
"Async Serial [1]","data",16.316468375,0.000247375,0x54
"Async Serial [1]","data",16.316722,0.000247375,0x52
"Async Serial [1]","data",16.3169755,0.000247375,0x42
"Async Serial [1]","data",16.317229125,0.000247375,0x02
"Async Serial [1]","data",16.317482625,0.000247375,0x0F
"Async Serial [1]","data",16.317736125,0.000247375,0x52
"Async Serial [1]","data",16.31798975,0.000247375,0x5F
"Async Serial [1]","data",16.31824325,0.000247375,0xAC
"Async Serial [1]","data",16.318496875,0.000247375,0xA1
"Async Serial [1]","data",16.517380875,0.000247375,0x54
"Async Serial [1]","data",16.5176345,0.000247375,0x51
"Async Serial [1]","data",16.517888,0.000247375,0x46
"Async Serial [1]","data",16.518141625,0.000247375,0x02
"Async Serial [1]","data",16.518395125,0.000247375,0x0F
"Async Serial [1]","data",16.518648625,0.000247375,0x52
"Async Serial [1]","data",16.51890225,0.000247375,0xD8
"Async Serial [1]","data",16.51915575,0.000247375,0x0A
"Async Serial [1]","data",16.519409375,0.000247375,0x02
"Async Serial [1]","data",16.519662875,0.000247375,0x00
"Async Serial [1]","data",16.519916375,0.000247375,0x01
"Async Serial [1]","data",16.52017,0.000247375,0x51
"Async Serial [1]","data",16.5204235,0.000247375,0x26
"Async Serial [1]","data",16.52158975,0.000247375,0x54
"Async Serial [1]","data",16.521843125,0.000247375,0x52
"Async Serial [1]","data",16.5220965,0.000247375,0x43
"Async Serial [1]","data",16.522349875,0.000247375,0x0F
"Async Serial [1]","data",16.522603125,0.000247375,0x02
"Async Serial [1]","data",16.522856375,0.000247375,0x52
"Async Serial [1]","data",16.52310975,0.000247375,0xD8
"Async Serial [1]","data",16.523363125,0.000247375,0x0A
"Async Serial [1]","data",16.5236165,0.000247375,0xAB
